BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,M_MORTDUE,M_VALUE,M_YOJ,M_DEROG,M_DELINQ,M_CLAGE,M_NINQ,M_CLNO,M_DEBTINC
0,39100,68135,108723,DebtCon,Mgr,15,0,1,193.6861891,0,22,38.57899271,0,0,0,0,0,0,0,0,0
1,8500,30077,42770,DebtCon,Office,0.25,0,0,89.26666667,0,10,31.57029892,0,0,0,0,0,0,0,0,1
0,24300,41323,73309,DebtCon,Other,27,0,1,298.1859041,2,32,36.15527752,0,0,0,0,0,0,0,0,0
0,8800,74562,89695,HomeImp,Other,24,0,0,338.7767458,1,47,28.43971651,0,0,0,0,0,0,0,0,0
1,24900,62191,83694,HomeImp,Other,3,0,0,55.93751229,0,14,62.11072187,0,0,0,0,0,0,0,0,0
0,16000,42000,63400,HomeImp,Office,3.5,0,0,123.8,0,18,4.384983222,0,0,0,0,0,0,0,0,1
0,14300,41439,63319,NotProvided,NotProvided,0,0,0,204.4094433,0,0,3.9608595,1,0,0,0,0,1,0,0,0
1,13000,36223,73064,DebtCon,Other,9,1,0,132.8666667,0,14,31.18166119,0,1,0,0,0,0,0,0,1
0,40000,145351,208657,HomeImp,ProfExe,3,0,0,153.8265438,0,31,36.09992698,0,0,0,0,0,0,0,0,0
1,5000,100882,102700,HomeImp,Mgr,5,0,1,58.86666667,0,16,42.36225264,0,0,0,0,0,0,0,0,1
0,13600,20566,35396,DebtCon,Other,11,0,0,101.7935233,1,8,32.66950311,1,0,0,1,1,0,0,0,0
1,5400,45509,57453,DebtCon,Sales,4,0,0,95.6,0,22,41.67018774,0,0,0,0,0,0,0,0,1
0,31400,16209,62450,DebtCon,Other,1,0,0,108.3876577,1,6,38.12127507,0,0,0,0,0,0,0,0,0
0,13900,41641,53200,DebtCon,Other,7,0,0,83.06246819,0,15,42.40363421,0,0,1,0,0,0,0,0,0
0,20000,13316,50150,DebtCon,Other,26,0,2,214.0333333,0,25,30.73881376,0,0,0,0,0,0,0,0,1
1,16400,48700,72500,DebtCon,Other,0,0,1,127.3,1,39,35.73055919,0,0,1,0,0,0,0,0,1
0,9300,106449,120066,DebtCon,Other,18,0,1,189.9199182,1,15,37.08645509,0,0,0,0,0,0,0,0,0
0,10500,41467,58329,DebtCon,Mgr,2,0,0,187.7134862,0,22,27.86112392,0,0,0,0,0,0,0,0,0
0,11100,56999,67427,HomeImp,Other,8,0,0,139.513915,0,16,35.8924361,0,0,0,0,0,0,0,0,0
0,14500,71511,88632,DebtCon,Other,9,0,0,85.74814912,2,11,31.54781167,0,0,0,0,0,0,0,0,0
0,24300,110442,138581,DebtCon,Mgr,9,2,0,175.1536895,4,17,40.34888533,0,0,0,0,0,0,0,0,0
0,28300,105000,147000,DebtCon,ProfExe,11,0,0,162.3666667,1,17,26.0992587,0,0,0,0,0,0,0,0,1
0,18300,121001,210685,DebtCon,Other,2,0,0,192.9772854,0,16,26.86050033,0,0,0,0,0,0,0,0,0
0,21700,188525,234269,DebtCon,ProfExe,0,0,0,301.5210741,0,26,37.33952006,0,0,0,0,0,0,0,0,0
0,19000,42488,65636,DebtCon,Other,7,0,0,90.67644435,3,14,42.22671648,0,0,0,0,0,0,0,0,0
0,37200,35515,76591,DebtCon,ProfExe,6,0,0,203.7080546,1,17,22.43213209,0,0,0,0,0,0,0,0,0
1,10400,42714,72322,DebtCon,Other,12,0,0,105.0748016,6,15,41.26235347,0,0,0,0,0,0,0,0,0
0,13600,87294,115183,HomeImp,ProfExe,11,0,2,185.3385058,0,28,35.54980874,0,0,0,0,0,0,0,0,0
1,11100,52900,91741,HomeImp,Other,1,1,1,93.1103527,0,8,40.76145307,0,0,1,0,0,0,1,0,0
0,7700,76056,83643,HomeImp,Other,22,0,0,353.1956285,0,47,28.54452887,0,0,0,0,0,0,0,0,0
0,12800,117391,210072,HomeImp,ProfExe,1,0,0,136.6209694,1,14,27.12488931,0,0,0,0,0,0,0,0,0
0,17600,106381,134476,DebtCon,Other,0,0,0,294.0732541,0,47,38.58165872,0,0,0,0,0,0,0,0,0
1,40000,147224,225000,DebtCon,Self,2,0,4,158.2,3,28,62.55930782,0,0,0,0,0,0,0,0,1
1,20000,143000,185625,DebtCon,Office,1.5,2,3,73.03333333,2,11,36.17495524,0,0,0,0,0,0,0,0,1
1,15000,77544,102000,DebtCon,Sales,4,0,0,11.7,2,35,62.80173209,0,0,0,0,0,0,0,0,1
0,23500,147696,118200,NotProvided,ProfExe,4,0,0,103.6727859,2,34,30.36171141,0,0,0,0,0,0,0,0,0
0,14200,34558,40754,HomeImp,Other,8,0,0,76.43121321,2,11,31.04118388,0,0,0,0,0,0,0,0,0
0,19100,31442,57151,DebtCon,Other,16,0,0,100.0326359,1,17,39.90704163,0,0,0,0,0,0,0,0,0
0,26900,74982,126972,DebtCon,Office,0,0,0,315.8189112,0,23,38.32598985,0,0,0,0,0,0,0,0,0
0,6900,53776,51952,HomeImp,Other,5,0,0,87.90011834,0,17,22.28699748,0,0,0,0,0,0,0,0,0
1,4000,17000,52012,HomeImp,ProfExe,22,3,1,85.33333333,1,9,35.18184074,0,0,0,0,0,0,0,0,1
0,20100,104183,139637,HomeImp,ProfExe,10,0,0,162.0041808,1,23,34.62420281,0,0,0,0,0,0,0,0,0
0,14500,35799,51720,HomeImp,Other,10,0,0,123.218105,1,9,18.32493528,0,0,0,0,0,0,0,0,0
0,22900,50876,74270,DebtCon,Other,5,0,0,72.00450998,1,19,34.9570299,0,0,0,0,0,0,0,0,0
0,38400,31458,71821,DebtCon,ProfExe,4,0,0,191.9755584,2,17,24.98536247,0,0,0,0,0,0,0,0,0
0,37700,31687,76454,DebtCon,ProfExe,5,0,0,192.3516702,2,18,23.87340882,0,0,0,0,0,0,0,0,0
0,10900,46489,76207,NotProvided,NotProvided,8,1,1,263.0447041,2,11,22.3926116,1,0,1,1,1,1,1,1,0
0,5000,44674,59375,HomeImp,Office,10,0,0,178.6925087,0,19,26.44819746,0,0,0,1,1,0,1,0,0
0,20300,13838,30813,DebtCon,Other,0,0,0,39.64588729,1,3,29.98518301,0,0,0,0,0,0,0,0,0
0,17400,42876,66085,DebtCon,Mgr,26,0,0,281.5781525,1,16,38.02752168,0,0,0,0,0,0,0,0,0
0,11700,101520,110617,DebtCon,Other,18,0,2,198.5433481,1,16,38.72125945,0,0,0,0,0,0,0,0,0
0,18200,78077,105522,DebtCon,ProfExe,0,0,0,278.4430216,2,22,38.9396509,0,0,0,0,0,0,0,0,0
0,14000,83645,101615,HomeImp,ProfExe,5,0,0,116.3376843,0,26,28.29673484,0,0,0,0,0,0,0,0,0
0,35100,33844,55100,DebtCon,Other,2,0,0,80.1,6,0,34.70302378,0,0,1,0,0,1,0,0,0
0,13700,88654,114011,HomeImp,Mgr,10,0,0,250.3295845,0,25,30.97173013,0,0,0,0,0,0,0,0,0
0,5000,72517,86250,DebtCon,Mgr,19,0,1,300.3666667,1,24,28.97773866,0,0,0,0,0,0,0,0,1
0,18600,20915,40098,NotProvided,Office,2,0,0,213.4505369,0,16,40.25003373,0,0,0,0,0,0,0,0,0
1,12800,67060,83989,DebtCon,Office,9,0,3,116.4667574,2,24,43.57230751,0,0,0,1,0,0,0,0,0
0,21600,36777,68300,DebtCon,Office,11,0,2,121.4942487,0,22,41.13829939,0,0,0,0,0,0,0,0,0
1,24500,95736,134000,HomeImp,Mgr,1.5,0,1,122.5,2,20,44.21676389,0,0,0,0,0,0,0,0,1
1,7500,57340,80000,DebtCon,ProfExe,4,0,5,86.23333333,3,14,24.4756899,0,0,0,0,0,0,0,0,1
1,12000,28298,72000,DebtCon,Other,8,1,0,105.5,2,22,31.01274893,0,0,0,1,1,0,0,0,1
0,13000,15374,59309,HomeImp,Other,6,2,0,355.1312291,1,21,15.82361555,0,0,0,0,0,0,0,0,0
0,12800,67867,78660,DebtCon,Other,3,0,0,159.8014934,0,34,30.0109096,0,0,0,1,1,0,1,0,0
0,18100,71814,89941,DebtCon,Other,10,0,0,83.16781079,3,11,32.28540549,0,0,0,0,0,0,0,0,0
0,25400,61771,105880,DebtCon,Other,17,0,1,130.1504229,0,29,37.19524901,0,0,0,0,0,0,0,0,0
0,13700,53094,79069,HomeImp,Other,2,0,2,155.8152865,0,13,29.55636639,0,0,0,0,0,0,0,0,0
1,15000,68000,96000,DebtCon,Mgr,12,0,3,109.5666667,0,24,31.35390694,0,0,0,0,0,0,0,0,1
0,8300,178745,251935,DebtCon,Sales,3,0,0,130.7309108,0,22,42.35805988,0,0,1,0,0,0,0,0,0
0,52700,16110,80747,HomeImp,Self,10,0,0,174.1256156,0,21,25.26444754,1,0,0,0,0,0,0,0,0
0,52400,27234,83482,HomeImp,Other,2,2,0,250.6140239,6,14,40.54824598,0,0,0,0,0,0,0,0,0
0,14800,100255,116160,DebtCon,Other,10,0,0,184.7772142,0,26,34.48399038,0,0,0,0,0,0,0,0,0
0,7400,16232,44651,HomeImp,Other,2,0,0,271.9181691,0,25,42.9300431,1,0,0,0,0,0,0,0,0
0,65800,71611,146689,HomeImp,Office,8,0,1,132.8466231,0,11,41.7807059,0,0,0,0,0,0,0,0,0
0,11400,28043,87684,HomeImp,ProfExe,20,1,1,229.1779592,0,10,25.48999451,0,0,0,0,0,0,0,0,0
0,16700,102687,137417,DebtCon,ProfExe,7,0,0,97.76351186,0,14,31.10800492,0,0,0,0,0,0,0,0,0
0,5400,86922,119846,HomeImp,ProfExe,5,0,0,185.0763473,1,28,26.35488929,0,0,0,0,0,0,0,0,0
0,59700,39253,69299,DebtCon,Other,2,0,0,110.876229,0,21,29.31950054,0,0,0,0,0,0,0,0,0
0,5400,53429,64505,DebtCon,NotProvided,5,0,0,69.54243011,0,16,36.4802363,0,0,0,1,0,0,1,0,0
0,18800,77025,103322,HomeImp,ProfExe,8,0,0,87.1337221,0,15,33.40589684,0,0,0,0,0,0,0,0,0
0,29400,39354,75553,DebtCon,Mgr,13,1,0,77.34259704,6,15,35.11044889,0,0,0,0,0,0,0,0,0
0,8900,58839,81223,DebtCon,Office,4,0,0,102.2464696,2,15,26.20640995,0,0,0,0,0,0,0,0,0
0,10200,9078,35261,NotProvided,NotProvided,5,0,1,304.3666667,0,9,33.6664545,0,0,1,1,1,1,1,1,0
0,30100,42747,71360,DebtCon,Other,10,0,0,89.51626546,1,24,34.03666376,0,0,0,1,1,0,1,0,0
0,27900,55859,92179,DebtCon,Office,0,0,1,94.93254438,0,23,33.09789894,0,0,0,0,0,0,0,0,0
0,9200,71994,95525,DebtCon,Other,16,0,0,126.8164392,3,16,25.62193049,0,0,0,1,1,0,0,0,0
0,5100,179725,251962,DebtCon,Sales,0,0,0,127.4988134,0,22,40.30825936,0,0,1,0,0,0,0,0,0
0,8700,52388,64332,HomeImp,Other,1,0,0,91.11206084,0,12,36.87492751,0,0,0,0,1,0,1,0,0
0,26300,94916,127526,DebtCon,ProfExe,0,0,0,195.8476245,2,37,36.01849565,0,0,0,0,0,0,0,0,0
0,11800,65062,78004,HomeImp,Office,12,0,0,251.1441957,0,31,43.37237282,0,0,0,0,0,0,0,0,0
0,14200,100664,129166,DebtCon,Mgr,4,0,1,255.6876484,2,41,38.74675979,0,0,0,1,1,0,0,0,0
0,12600,45633,77578,DebtCon,ProfExe,19,0,0,209.7255196,0,15,23.91561488,0,0,0,0,0,0,0,0,0
0,19300,51580,83518,DebtCon,Other,13,0,0,89.525932,0,9,7.148413213,0,0,0,0,0,0,0,0,0
0,19900,132878,199172,HomeImp,ProfExe,14,0,0,197.923806,0,22,35.33060397,0,0,0,0,0,0,0,0,0
1,4900,25597,23031,HomeImp,Other,5,0,0,101.7467664,0,8,33.24315698,0,0,0,0,0,0,0,0,0
0,16400,74904,92308,DebtCon,Other,6,0,0,202.4904448,3,19,42.42034531,0,0,0,0,0,0,0,0,0
0,20800,96994,140564,DebtCon,Mgr,13,0,0,169.6871574,1,25,33.5250643,0,0,0,0,0,0,0,0,0
1,21800,21000,45000,NotProvided,ProfExe,20,0,0,256.7,1,19,31.04430422,0,0,0,0,0,0,0,0,1
0,3600,83700,111800,HomeImp,ProfExe,6,0,0,192.7333333,1,28,24.74818103,0,0,0,0,0,0,0,0,1
1,5000,232000,74500,HomeImp,Other,19,0,6,263.1734343,0,49,42.96751163,1,0,0,1,1,1,1,1,1
0,18300,67550,95440,DebtCon,Office,3,0,0,154.1501136,0,25,22.85499926,0,0,0,0,0,0,0,0,0
1,30100,92249,123580,HomeImp,Office,2,1,0,180.6801536,0,21,31.08912029,0,1,0,0,0,0,0,0,0
0,8100,53863,74705,DebtCon,Other,0,0,0,66.29457039,8,21,26.04646942,0,0,0,0,0,0,0,0,0
0,13000,20200,37245,DebtCon,ProfExe,21,0,1,199.9,2,16,23.77320187,0,0,0,0,0,0,0,0,1
0,18600,72860,90347,DebtCon,Other,0,1,1,104.0404669,2,26,36.02592528,0,0,0,0,0,0,0,0,0
1,15000,28000,44866,DebtCon,NotProvided,0,2,1,91.26666667,1,10,38.25309687,1,1,0,0,0,0,0,0,1
0,17700,10847,94611,HomeImp,Other,14,0,1,271.396667,0,22,27.2833953,0,0,0,0,0,0,0,0,0
0,12800,99160,114619,HomeImp,Office,2,0,0,142.2125619,0,22,35.94987705,0,0,0,0,0,0,0,0,0
0,27100,20479,46735,DebtCon,Other,24,0,0,103.8162897,0,10,24.25867722,0,0,0,0,0,0,0,0,0
0,21800,32335,49621,HomeImp,Self,3,1,0,115.1302076,0,10,26.92602147,0,0,0,0,1,0,1,0,0
0,11100,46780,67005,HomeImp,Other,22,0,0,364.3759758,0,7,36.67473432,1,0,1,0,0,0,0,0,0
0,25100,85337,104607,HomeImp,NotProvided,6,1,1,148.8447376,0,19,27.95047513,0,0,0,1,1,1,1,1,0
0,16100,54715,71673,DebtCon,Office,1,0,0,186.2158287,0,25,29.67050636,0,0,0,0,0,0,0,0,0
0,4400,53969,63869,DebtCon,ProfExe,7,0,3,162.3900107,0,30,23.58107924,0,0,0,0,0,0,0,0,0
0,19300,99714,126965,HomeImp,Mgr,0,0,1,301.753574,1,20,43.29094169,0,0,0,0,0,0,0,0,0
0,15900,94078,118359,DebtCon,Other,13,0,0,125.5519994,1,8,37.78182264,0,0,0,0,0,0,0,0,0
0,13700,80300,98088,HomeImp,ProfExe,1,0,0,66.72394684,0,20,36.5165325,0,0,0,0,0,0,0,0,0
0,20600,62531,96584,DebtCon,Office,1,0,0,146.839968,0,21,33.94558615,0,0,0,0,0,0,0,0,0
0,13000,72931,96803,DebtCon,Other,6,0,0,208.6728918,2,18,41.05223501,0,0,0,0,0,0,0,0,0
0,7100,120176,180104,DebtCon,Other,8,0,0,221.6073242,0,18,32.67435897,0,0,0,0,0,0,0,0,0
1,61400,46126,83800,NotProvided,Other,33,0,1,339.9,1,23,31.16238948,0,0,0,0,0,0,0,0,1
0,11300,62168,80681,DebtCon,Sales,6,0,0,117.3762292,0,34,27.69452127,0,0,0,0,0,0,0,0,0
0,10000,57300,23400,HomeImp,NotProvided,28,0,0,206.9666667,1,5,22.00337641,1,0,0,0,0,0,0,0,1
0,11800,52104,61618,DebtCon,Office,0,0,0,160.7499314,0,21,37.12951204,0,0,0,0,0,0,0,0,0
0,22600,35721,58856,DebtCon,Other,9,0,1,298.8195417,0,18,38.19502654,1,0,1,0,0,0,0,0,0
0,15000,2619,57310,DebtCon,Sales,0.3,0,0,322.6,0,6,31.98763633,0,0,0,0,0,0,0,0,1
0,9400,109991,125146,DebtCon,Self,7,0,1,171.6798111,0,18,34.81346859,0,0,0,0,0,0,0,0,0
0,13800,18714,47905,HomeImp,Office,25,0,0,259.1030228,0,19,29.47966234,0,0,0,0,0,0,0,0,0
0,31800,125864,175163,DebtCon,Mgr,12,0,0,174.209344,2,28,40.5848115,0,0,0,0,0,0,0,0,0
0,38100,67559,113024,DebtCon,Mgr,16,0,0,190.6766714,0,22,40.23960963,0,0,0,0,0,0,0,0,0
0,18600,15243,172611,HomeImp,Mgr,25,0,0,73.44153854,2,21,29.0958828,0,0,0,0,0,0,0,0,0
0,16700,105556,136568,DebtCon,Other,0,0,0,273.7250728,0,47,40.04168465,0,0,0,0,0,0,0,0,0
0,25100,108235,201918,DebtCon,Other,24,0,0,199.4864637,0,19,23.65233981,0,0,0,0,0,0,0,0,0
0,7200,57912,84806,HomeImp,Other,15,0,0,241.5142498,0,35,35.06267565,0,0,0,0,0,0,0,0,0
0,17800,36902,57622,HomeImp,Other,9,0,0,121.8797027,0,10,19.14211657,0,0,0,0,0,0,0,0,0
0,13000,96172,112123,DebtCon,ProfExe,14,0,0,181.8918044,1,18,36.22557157,0,0,0,0,0,0,0,0,0
0,6200,73881,98550,HomeImp,Other,0,0,1,182.8787798,0,31,37.19944569,0,0,0,0,0,0,0,0,0
1,25000,110676,162994,DebtCon,Sales,8,2,0,119.3666667,0,6,33.22776308,0,1,0,0,0,0,0,0,1
0,14000,48811,59890,NotProvided,NotProvided,0,0,0,151.5970972,0,6,25.68971094,1,1,1,1,1,1,1,1,0
0,10400,64336,77564,DebtCon,Office,4,2,3,188.7800761,2,30,39.69998046,0,0,0,0,0,0,0,0,0
1,12000,15231,42845.01,DebtCon,Office,6.5,0,1,65.96666667,2,18,31.27671568,0,0,0,0,0,0,0,0,1
0,22600,61503,101786,HomeImp,ProfExe,17,0,0,622.3557677,1,24,21.68666861,0,0,0,0,0,0,0,0,0
0,22100,132417,170643,DebtCon,ProfExe,4,0,0,180.0368768,0,37,21.23609046,0,0,0,0,0,0,0,0,0
0,23800,16047,71798,HomeImp,Office,6,0,0,119.7119547,2,5,19.62452779,1,0,0,0,0,0,0,0,0
0,4500,45500,50000,HomeImp,Other,6,0,0,86.16666667,0,18,41.49281634,0,0,0,0,0,0,0,0,1
1,6000,75964,95500,HomeImp,Mgr,6,1,2,129.9,1,22,37.16904808,1,0,0,0,0,0,0,0,1
1,13000,34000,65000,HomeImp,Other,4.5,0,1,148.5,2,24,53.84821989,0,0,0,0,0,0,0,0,1
1,2800,4000,60850,HomeImp,Other,16,4,0,112.6333333,2,9,40.24631208,0,0,0,0,0,0,0,0,1
0,9400,49484,59137,DebtCon,Other,10,0,0,102.2726766,0,22,37.26913108,0,0,0,0,0,0,0,0,0
0,15500,97596,119326,DebtCon,Office,0,0,3,254.7077326,1,30,40.98730093,0,0,0,1,0,0,0,0,0
0,25400,61907,87133,DebtCon,Office,0,0,1,81.49211941,0,22,34.36469831,0,0,0,0,0,0,0,0,0
0,9800,55330,78154,HomeImp,Mgr,2,0,1,122.7055369,0,23,28.89610186,0,0,0,0,0,0,0,0,0
0,9500,79479,88772,DebtCon,ProfExe,8,0,0,189.5890747,0,12,37.95298991,0,0,0,0,0,0,0,0,0
0,13500,117604,136099,DebtCon,ProfExe,15,0,0,188.2609728,1,32,31.63052886,0,0,0,1,0,0,0,0,0
0,22000,54010,97800,DebtCon,ProfExe,1,0,0,192.7333333,0,26,32.00405609,0,0,0,0,0,0,0,0,1
0,17000,54780,93091,DebtCon,ProfExe,4,0,0,115.3753324,1,21,37.50862467,0,0,0,0,0,0,0,0,0
0,20600,147855,125839,NotProvided,ProfExe,4,1,0,97.10958363,3,34,29.69750665,0,0,0,0,0,0,0,0,0
0,16700,31135,60478,DebtCon,Other,14,0,0,105.1332711,0,18,39.1229968,0,0,0,0,0,0,0,0,0
0,17700,17480,41055,NotProvided,Office,1,0,0,196.1319389,0,15,37.92365952,0,0,0,0,0,0,0,0,0
0,15400,58085,91192,DebtCon,ProfExe,10,0,0,191.344217,0,19,21.36431232,0,0,0,0,0,0,0,0,0
0,8200,48515,59240,DebtCon,Other,17,0,4,214.1445097,0,36,27.45914423,0,0,0,0,0,0,0,0,0
0,12300,35721,50530,HomeImp,Mgr,5,0,0,163.54096,0,9,20.02628441,1,0,0,1,1,0,1,0,0
0,89900,48811,88934,DebtCon,Other,15,0,0,219.6010022,0,16,34.57151912,0,0,0,0,0,0,0,0,0
0,19100,129111,197592,HomeImp,ProfExe,12,0,0,207.1551738,0,21,36.14177784,0,0,0,0,0,0,0,0,0
0,36800,35447,59890,DebtCon,Other,8,0,0,28.96666667,7,0,31.17384352,0,0,1,0,0,1,0,0,0
0,24900,46116,77519,DebtCon,Other,9,0,0,120.0835519,1,19,42.92950927,0,0,0,0,0,0,0,0,0
0,24300,55579,98320,DebtCon,ProfExe,1,0,0,187.0218108,0,26,33.47337359,0,0,0,0,0,0,0,0,0
0,28200,109184,207035,DebtCon,Other,23,0,0,179.9377509,0,18,23.66245669,0,0,0,0,0,0,0,0,0
0,17400,61035,90434,HomeImp,ProfExe,4,0,0,113.6359957,0,12,25.3571946,0,0,0,0,0,0,0,0,0
1,40000,399550,850000,HomeImp,Other,17,0,0,186.6666667,1,24,41.67018774,1,0,0,0,0,0,0,0,1
1,17100,32134,69131,DebtCon,Other,3,0,0,209.1988005,0,6,38.632967,0,0,0,0,0,0,0,0,0
0,24300,142000,175000,DebtCon,ProfExe,6,0,0,323.6666667,0,35,41.23051218,0,0,0,0,0,0,0,0,1
0,5300,60826,80826,HomeImp,Mgr,10,0,1,212.8917461,0,25,38.59149403,0,0,0,1,0,0,0,0,0
1,15000,47355,26100,DebtCon,Other,1.6,0,1,105.4666667,17,20,43.45832742,1,0,0,0,0,0,0,0,1
0,25500,113204,184561,DebtCon,Sales,17,1,0,308.9581984,1,31,34.357866,0,0,0,0,0,0,0,0,0
0,29500,232801,289260,DebtCon,ProfExe,13,0,0,264.4315076,2,25,26.98136309,0,0,0,0,0,0,0,0,0
0,11000,57554,68222,DebtCon,ProfExe,14,0,0,215.4317939,3,32,36.5693479,0,0,0,0,0,0,0,0,0
0,14300,31607,70118,DebtCon,ProfExe,6,0,0,255.7195673,0,15,23.0629138,0,0,0,0,0,0,0,0,0
1,24400,69873,101484,DebtCon,Other,15,0,6,225.7525542,0,29,69.8005248,0,0,0,0,0,0,0,0,1
1,20300,63803,89079,DebtCon,ProfExe,21,0,4,323.8085733,4,28,45.8759169,0,0,0,0,0,0,0,0,0
0,25500,44562,79481,DebtCon,Other,10,0,0,126.2778082,1,19,40.25073803,0,0,0,0,0,0,0,0,0
0,51600,31536,81233,HomeImp,Other,2,1,0,267.1343742,6,13,40.15503117,0,0,0,0,0,0,0,0,0
0,9300,46466,57182,DebtCon,Other,2,0,0,100.0518662,0,20,38.44431799,0,0,0,0,0,0,0,0,0
1,27700,85285,116468,DebtCon,Other,9,0,0,312.8079283,0,36,35.96802437,0,0,0,0,0,0,0,0,0
0,19500,100446,121516,HomeImp,Mgr,0,0,0,306.1111041,1,20,43.02182338,0,0,0,0,0,0,0,0,0
0,12000,53800,80000,DebtCon,Other,0.3,0,0,124.7666667,4,11,31.58225278,0,0,0,0,0,0,0,0,1
1,23300,103783,132612,DebtCon,Sales,1,0,1,120.3479666,0,19,203.3121487,0,0,0,0,1,0,0,0,0
0,6300,99469,116260,HomeImp,Office,23,0,0,124.7455955,1,12,35.64227011,0,0,0,0,0,0,0,0,0
1,14100,43927,60000,DebtCon,Other,0,0,0,0,12,8,45.46476584,0,0,0,0,0,0,0,0,1
0,10600,64546,84576,DebtCon,Other,0,0,0,173.6252843,0,35,28.97180377,0,0,0,1,1,0,1,0,0
0,6500,60000,70000,DebtCon,ProfExe,9,0,0,54.76666667,2,24,40.10825906,0,0,0,0,0,0,0,0,1
0,6000,14000,61493,HomeImp,Office,23,0,0,321.6333333,1,13,27.9796944,0,0,0,0,0,0,0,0,1
1,18600,51936,75278,DebtCon,ProfExe,3,0,0,199.8017542,0,21,36.99564584,0,0,0,0,0,0,0,0,0
0,17200,27230,82319,HomeImp,Other,9,0,0,249.2156672,1,50,43.75679409,0,0,1,0,0,0,0,0,0
0,6600,95450,112630,HomeImp,Office,23,0,0,122.8155841,0,12,36.77345872,0,0,0,0,0,0,0,0,0
1,10200,29581,39992,DebtCon,Self,3,0,0,149.8746257,2,26,43.19724206,0,0,0,0,0,0,0,0,0
0,8100,13179,32981,NotProvided,NotProvided,4,1,0,188.6666667,0,6,31.74224928,0,0,1,1,1,1,1,1,0
1,20000,71254,109200,DebtCon,Other,10,1,0,62.08860596,0,21,43.21523351,0,0,0,1,1,1,1,1,1
0,15400,28669,43078,DebtCon,Mgr,14,1,0,108.1988949,1,17,24.67417485,0,0,0,0,0,0,0,0,0
0,33500,37843,80771,DebtCon,Other,10,0,0,107.9971112,0,23,33.96233051,0,0,0,1,1,0,1,0,0
1,38900,120006,160771,HomeImp,ProfExe,13,0,0,137.6353734,0,40,46.70158524,0,0,0,0,0,0,0,0,0
0,8000,61565,87624,DebtCon,ProfExe,14,0,0,203.9971364,0,17,23.56256501,0,0,0,0,0,0,0,0,0
0,17500,153839,194027,DebtCon,Other,7,0,0,135.9518082,1,15,29.1136512,0,0,0,0,0,1,0,0,0
0,16500,44330,72618,DebtCon,Other,6,0,0,101.4953657,2,15,41.4570252,0,0,0,0,0,0,0,0,0
0,19100,105111,176829,DebtCon,Office,6,0,0,211.4003375,4,24,41.41312385,0,0,0,0,0,0,0,0,0
0,8300,67715,86945,DebtCon,ProfExe,14,0,0,221.4749248,0,17,25.19429721,0,0,0,0,0,0,0,0,0
0,21300,72450,88622,DebtCon,Other,3,0,0,117.2101261,1,29,32.66110554,0,0,0,0,0,0,0,0,0
0,18500,90150,122767,DebtCon,ProfExe,12,0,0,135.5729778,1,25,33.46387238,0,0,0,1,1,0,1,0,0
1,12000,69000,92900,HomeImp,ProfExe,2,0,0,115.9,0,15,36.11234652,0,0,0,0,0,0,0,0,1
0,9600,64758,63646,HomeImp,Other,5,0,0,120.6445586,0,34,35.98492935,0,0,0,0,0,0,0,0,0
0,27000,16174,38441,DebtCon,Other,8,1,0,85.17950335,1,14,23.69117601,1,0,0,0,1,0,1,0,0
1,11200,114000,139200,DebtCon,Mgr,5,0,0,213.5666667,1,36,47.61976353,0,0,0,0,0,0,0,0,1
0,13000,29196,42682,DebtCon,Other,9,1,0,143.1080607,6,28,37.29840496,0,0,0,1,0,0,0,0,0
0,21500,125451,200594,HomeImp,ProfExe,13,0,0,205.2783646,0,22,36.89339399,0,0,0,0,0,0,0,0,0
0,8500,50031,57276,DebtCon,Office,0,0,0,171.2128147,0,21,35.15870257,0,0,0,0,0,0,0,0,0
1,15900,89500,104200,DebtCon,ProfExe,15,0,3,183.6333333,0,37,38.67963357,0,0,0,0,0,0,0,0,1
1,50000,160000,235000,DebtCon,ProfExe,0.3,0,0,184.7,0,41,42.98540838,0,0,0,0,0,0,0,0,1
0,20000,28440,91704,DebtCon,ProfExe,10,0,0,143.6374388,0,20,30.20689334,0,0,0,0,0,0,0,0,0
1,21200,69212,106273,DebtCon,ProfExe,12,0,1,97.2311228,0,22,18.11489583,0,0,0,0,0,0,0,0,0
1,12000,25000,45369,HomeImp,Other,3,0,2,213.6666667,1,15,28.97594012,1,1,0,0,0,0,0,0,1
1,25000,105750,141000,HomeImp,Office,15,1,2,305.3666667,2,14,27.34759661,0,0,0,0,0,0,0,0,1
0,11700,47072,85090,HomeImp,Other,18,0,0,192.2531823,0,16,35.06486468,0,0,0,0,0,0,0,0,0
0,26100,36000,120470,DebtCon,Mgr,7,0,0,161.2876716,0,27,34.13000366,1,0,0,0,0,0,0,0,0
0,23800,45279,68939,DebtCon,Other,6,0,0,77.22882195,1,19,35.5214873,0,0,0,0,0,0,0,0,0
1,28300,104686,136033,HomeImp,ProfExe,13,0,2,291.1716614,1,27,5.762994872,0,0,0,0,0,0,0,0,0
0,17000,152900,191146,DebtCon,Other,7.5,0,0,80.60236311,2,16,39.83964014,0,0,0,0,0,1,0,0,1
0,17500,85183,108948,HomeImp,ProfExe,4,0,0,125.1094856,1,25,37.10302599,0,0,0,0,0,0,0,0,0
